Name,Alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
hq1512,11.5,0.4523,0.12613,0.10629,-0.0343,1.0,1.0
hq1512,12.0,0.4692,0.13328,0.11371,-0.038,1.0,1.0
hq1512,12.5,0.4865,0.14049,0.12117,-0.0418,1.0,1.0
hq1512,13.0,0.5043,0.14772,0.12876,-0.0456,1.0,1.0
hq1512,13.5,0.5226,0.15497,0.13621,-0.0495,1.0,1.0
hq1512,14.0,0.5413,0.16223,0.14366,-0.0533,1.0,1.0
hq1512,14.5,0.5603,0.16947,0.15108,-0.0572,1.0,1.0
hq1512,15.0,0.5975,0.18228,0.16417,-0.0658,0.9795,1.0
hq1512,15.5,0.639,0.19351,0.17573,-0.075,0.9297,1.0
hq1512,16.0,0.6701,0.20324,0.18567,-0.0811,0.8959,1.0
hq1512,16.5,0.7022,0.21358,0.19639,-0.087,0.8565,1.0
hq1512,17.0,0.7315,0.22262,0.20563,-0.0918,0.8155,1.0
hq1512,17.5,0.7541,0.22893,0.21209,-0.0955,0.7856,1.0
hq1512,18.0,0.7781,0.2368,0.2201,-0.0994,0.7582,1.0
hq1512,18.5,0.8015,0.24466,0.2281,-0.1032,0.731,1.0
hq1512,19.0,0.8235,0.25114,0.23472,-0.1065,0.6997,1.0
hq1512,19.5,0.8501,0.26135,0.24507,-0.1103,0.6657,1.0
hq1512,20.0,0.8705,0.26768,0.25166,-0.1135,0.6393,1.0
hq1512,20.5,0.889,0.27309,0.25714,-0.1166,0.6164,1.0
hq1512,21.0,0.9109,0.28179,0.26594,-0.1202,0.5939,1.0
hq1512,21.5,0.9327,0.29027,0.27454,-0.1237,0.5693,1.0
hq1512,22.0,0.9502,0.29493,0.27923,-0.1267,0.5443,1.0
hq1512,22.5,0.9684,0.30065,0.285,-0.13,0.5201,1.0
hq1512,23.0,0.9901,0.31059,0.29501,-0.1335,0.4987,1.0
hq1512,23.5,1.005,0.31385,0.29831,-0.1369,0.4809,1.0
hq1512,24.0,1.0232,0.32065,0.30517,-0.1405,0.4622,1.0
hq1512,24.5,1.0439,0.33127,0.31602,-0.1441,0.4446,1.0
hq1512,25.0,1.058,0.33428,0.31903,-0.1478,0.4286,1.0
hq1512,25.5,1.0727,0.33802,0.32281,-0.1515,0.4113,1.0
hq1512,26.0,1.0893,0.34425,0.3291,-0.1552,0.3936,1.0
hq1512,26.5,1.1057,0.35091,0.33583,-0.159,0.3782,1.0
hq1512,27.0,1.1207,0.35609,0.34106,-0.163,0.3648,1.0
hq1512,27.5,1.1345,0.3605,0.34552,-0.1671,0.3529,1.0
hq1512,28.0,1.1486,0.36553,0.3507,-0.1712,0.3416,1.0
hq1512,28.5,1.1632,0.37169,0.35693,-0.1754,0.3304,1.0
hq1512,29.0,1.1782,0.37902,0.36433,-0.1794,0.3185,1.0
hq1512,29.5,1.1935,0.3878,0.37321,-0.1834,0.3061,1.0
hq1512,30.0,1.2035,0.38707,0.37255,-0.188,0.2956,1.0
hq158,0.0,0.0265,0.03398,0.00967,-0.0165,1.0,1.0
hq158,0.5,0.0641,0.03438,0.00952,-0.015,1.0,1.0
hq158,1.0,0.1019,0.03495,0.00981,-0.0138,1.0,1.0
hq158,1.5,0.1395,0.03567,0.01041,-0.0127,1.0,1.0
hq158,2.0,0.1766,0.03656,0.0113,-0.0118,1.0,1.0
hq158,2.5,0.213,0.03766,0.01248,-0.0111,1.0,1.0
hq158,3.0,0.2482,0.03897,0.01402,-0.0106,1.0,1.0
hq158,3.5,0.2819,0.04057,0.01608,-0.0103,1.0,1.0
hq158,4.0,0.3135,0.0425,0.01842,-0.0104,1.0,1.0
hq158,4.5,0.3424,0.04486,0.02128,-0.0109,1.0,1.0
hq158,5.0,0.3678,0.04778,0.02476,-0.0119,1.0,1.0
hq158,5.5,0.3891,0.05138,0.02894,-0.0136,1.0,1.0
hq158,6.0,0.4069,0.05572,0.03415,-0.016,1.0,1.0
hq158,6.5,0.4221,0.06074,0.03968,-0.0191,1.0,1.0
hq158,7.0,0.4359,0.06635,0.0458,-0.0227,1.0,1.0
hq158,7.5,0.449,0.07247,0.05241,-0.0265,1.0,1.0
hq158,8.0,0.4616,0.07912,0.05953,-0.0306,1.0,1.0
hq158,8.5,0.474,0.08624,0.06707,-0.0348,1.0,1.0
hq158,9.0,0.4864,0.09373,0.07494,-0.039,1.0,1.0
hq158,9.5,0.4991,0.10155,0.08309,-0.0432,1.0,1.0
hq158,10.0,0.5127,0.10955,0.09138,-0.0474,1.0,1.0
hq158,10.5,0.5271,0.11761,0.09971,-0.0514,1.0,1.0
hq158,11.0,0.5424,0.12569,0.10801,-0.0553,1.0,1.0
hq158,11.5,0.5585,0.1338,0.11634,-0.0592,1.0,1.0
hq158,12.0,0.5754,0.14183,0.12456,-0.063,1.0,1.0
hq158,12.5,0.5929,0.1499,0.13317,-0.0668,1.0,1.0
hq158,13.0,0.611,0.15791,0.14134,-0.0706,1.0,1.0
hq158,13.5,0.6294,0.16592,0.14947,-0.0744,1.0,1.0
hq158,14.0,0.6483,0.17387,0.15755,-0.0782,1.0,1.0
hq158,14.5,0.6675,0.18182,0.16561,-0.0821,1.0,1.0
hq158,15.0,0.7167,0.19802,0.18211,-0.0937,0.9568,1.0
hq158,15.5,0.7501,0.20739,0.19166,-0.1007,0.9131,1.0
hq158,16.0,0.7848,0.2176,0.20203,-0.1069,0.8574,1.0
hq158,16.5,0.8186,0.2285,0.21306,-0.1121,0.8006,1.0
hq158,17.0,0.8469,0.23846,0.2231,-0.1162,0.7595,1.0
hq158,17.5,0.8688,0.2452,0.22988,-0.1193,0.7253,1.0
hq158,18.0,0.896,0.25615,0.24087,-0.1231,0.6914,1.0
hq158,18.5,0.9154,0.26182,0.24656,-0.1259,0.6608,1.0
hq158,19.0,0.9377,0.26991,0.25503,-0.129,0.6304,1.0
hq158,19.5,0.9601,0.2785,0.26366,-0.1322,0.602,1.0
hq158,20.0,0.9824,0.28751,0.27272,-0.1354,0.5739,1.0
hq158,20.5,1.0031,0.29559,0.28081,-0.1384,0.5458,1.0
hq158,21.0,1.0211,0.30123,0.28645,-0.1411,0.5178,1.0
hq158,21.5,1.0398,0.30784,0.29309,-0.1441,0.4906,1.0
hq158,22.0,1.0595,0.31604,0.30132,-0.1472,0.4654,1.0
hq158,22.5,1.0764,0.32155,0.30687,-0.1504,0.4431,1.0
hq158,23.0,1.0942,0.32905,0.31439,-0.1539,0.4253,1.0
hq158,23.5,1.1093,0.33323,0.3186,-0.1575,0.408,1.0
hq158,24.0,1.1264,0.34021,0.32585,-0.1611,0.3909,1.0
hq158,24.5,1.1443,0.34881,0.33453,-0.1647,0.3751,1.0
hq158,25.0,1.1615,0.35738,0.34314,-0.1684,0.3604,1.0
hq158,25.5,1.1763,0.36281,0.34863,-0.1724,0.3469,1.0
hq158,26.0,1.1911,0.36846,0.35434,-0.1763,0.3338,1.0
hq158,26.5,1.2057,0.37434,0.36029,-0.1804,0.3212,1.0
hq158,27.0,1.22,0.38021,0.36626,-0.1844,0.309,1.0
hq158,27.5,1.2317,0.38182,0.36803,-0.189,0.2984,1.0
hq158,28.0,1.2441,0.38541,0.37169,-0.1935,0.2888,1.0
hq158,28.5,1.2575,0.39113,0.37749,-0.1978,0.2792,1.0
hq158,29.0,1.2715,0.39882,0.38527,-0.202,0.269,1.0
hq158,29.5,1.2851,0.40625,0.39284,-0.2062,0.258,1.0
hq158,30.0,1.2945,0.40534,0.39198,-0.2113,0.2498,1.0
hq1585,0.0,0.0088,0.03475,0.01089,-0.0153,1.0,1.0
hq1585,0.5,0.0453,0.03518,0.01084,-0.014,1.0,1.0
hq1585,1.0,0.0822,0.03578,0.01116,-0.0129,1.0,1.0
hq1585,1.5,0.1192,0.03654,0.01177,-0.0119,1.0,1.0
hq1585,2.0,0.1558,0.03748,0.01268,-0.0112,1.0,1.0
hq1585,2.5,0.1918,0.03863,0.01388,-0.0107,1.0,1.0
hq1585,3.0,0.2266,0.04002,0.01544,-0.0104,1.0,1.0
hq1585,3.5,0.2599,0.0417,0.01739,-0.0103,1.0,1.0
hq1585,4.0,0.2913,0.04374,0.01995,-0.0106,1.0,1.0
hq1585,4.5,0.3198,0.04621,0.02286,-0.0113,1.0,1.0
hq1585,5.0,0.345,0.04922,0.02636,-0.0126,1.0,1.0
hq1585,5.5,0.3667,0.05287,0.03071,-0.0144,1.0,1.0
hq1585,6.0,0.3855,0.05716,0.0355,-0.0169,1.0,1.0
hq1585,6.5,0.4023,0.06206,0.04087,-0.0198,1.0,1.0
hq1585,7.0,0.4177,0.0675,0.04678,-0.0232,1.0,1.0
hq1585,7.5,0.4323,0.07343,0.05315,-0.0269,1.0,1.0
hq1585,8.0,0.4463,0.07986,0.06004,-0.0308,1.0,1.0
hq1585,8.5,0.4597,0.08679,0.0674,-0.0348,1.0,1.0
hq1585,9.0,0.4727,0.09419,0.07518,-0.039,1.0,1.0
hq1585,9.5,0.4858,0.10194,0.08328,-0.0433,1.0,1.0
hq1585,10.0,0.4993,0.10998,0.0916,-0.0475,1.0,1.0
hq1585,10.5,0.5136,0.11809,0.09996,-0.0517,1.0,1.0
hq1585,11.0,0.529,0.12619,0.10825,-0.0557,1.0,1.0
hq1585,11.5,0.5456,0.13419,0.11676,-0.0596,1.0,1.0
hq1585,12.0,0.563,0.14211,0.12485,-0.0634,1.0,1.0
hq1585,12.5,0.5811,0.14996,0.13284,-0.0672,1.0,1.0
hq1585,13.0,0.5998,0.15774,0.14076,-0.071,1.0,1.0
hq1585,13.5,0.6188,0.1655,0.14866,-0.0749,1.0,1.0
hq1585,14.0,0.6382,0.17323,0.15652,-0.0787,1.0,1.0
hq1585,14.5,0.6578,0.18098,0.1644,-0.0826,1.0,1.0
hq1585,15.0,0.702,0.19444,0.17816,-0.0929,0.9616,1.0
hq1585,15.5,0.7458,0.20731,0.1913,-0.102,0.9008,1.0
hq1585,16.0,0.7758,0.21614,0.2003,-0.1073,0.8578,1.0
hq1585,16.5,0.8047,0.22592,0.21022,-0.1122,0.8207,1.0
hq1585,17.0,0.8347,0.23719,0.22161,-0.117,0.784,1.0
hq1585,17.5,0.8553,0.24266,0.22715,-0.1201,0.7509,1.0
hq1585,18.0,0.8825,0.25314,0.2381,-0.1241,0.7167,1.0
hq1585,18.5,0.9072,0.26158,0.24661,-0.1273,0.677,1.0
hq1585,19.0,0.9311,0.26986,0.25492,-0.1303,0.6373,1.0
hq1585,19.5,0.9513,0.27587,0.26095,-0.133,0.6034,1.0
hq1585,20.0,0.9721,0.28342,0.26852,-0.1362,0.5768,1.0
hq1585,20.5,0.9918,0.29048,0.2756,-0.1394,0.5525,1.0
hq1585,21.0,1.0123,0.29858,0.28371,-0.1427,0.5291,1.0
hq1585,21.5,1.0349,0.30915,0.29432,-0.1461,0.5055,1.0
hq1585,22.0,1.0493,0.31174,0.29692,-0.1493,0.4853,1.0
hq1585,22.5,1.0706,0.32203,0.30725,-0.1528,0.4651,1.0
hq1585,23.0,1.0851,0.32509,0.31054,-0.1563,0.447,1.0
hq1585,23.5,1.105,0.33451,0.32003,-0.1598,0.4272,1.0
hq1585,24.0,1.1206,0.33951,0.32505,-0.1635,0.4103,1.0
hq1585,24.5,1.1358,0.34394,0.32952,-0.1672,0.392,1.0
hq1585,25.0,1.1548,0.35397,0.33964,-0.1707,0.3734,1.0
hq1585,25.5,1.1698,0.35935,0.34504,-0.1746,0.3582,1.0
hq1585,26.0,1.1839,0.36331,0.34905,-0.1787,0.3436,1.0
hq1585,26.5,1.1987,0.36885,0.35465,-0.1828,0.3302,1.0
hq1585,27.0,1.2136,0.37547,0.36147,-0.1869,0.3177,1.0
hq1585,27.5,1.2295,0.38398,0.37007,-0.1909,0.3057,1.0
hq1585,28.0,1.2412,0.38562,0.3718,-0.1955,0.2951,1.0
hq1585,28.5,1.2532,0.38858,0.37483,-0.2002,0.2861,1.0
hq1585,29.0,1.2672,0.39583,0.38217,-0.2045,0.2771,1.0
hq1585,29.5,1.282,0.40539,0.39188,-0.2086,0.2665,1.0
hq1585,30.0,1.291,0.40356,0.39017,-0.2138,0.2591,1.0
hq159,0.0,0.0032,0.03538,0.01138,-0.0131,1.0,1.0
hq159,0.5,0.0377,0.03583,0.01133,-0.0116,1.0,1.0
hq159,1.0,0.073,0.03644,0.01164,-0.0103,1.0,1.0
hq159,1.5,0.1085,0.03724,0.01226,-0.0092,1.0,1.0
hq159,2.0,0.1438,0.03822,0.01318,-0.0084,1.0,1.0
hq159,2.5,0.1785,0.0394,0.01439,-0.0078,1.0,1.0
hq159,3.0,0.2122,0.04082,0.01593,-0.0074,1.0,1.0
hq159,3.5,0.2447,0.04251,0.01784,-0.0073,1.0,1.0
hq159,4.0,0.2754,0.04453,0.02028,-0.0074,1.0,1.0
hq159,4.5,0.3038,0.04694,0.02306,-0.008,1.0,1.0
hq159,5.0,0.3294,0.04983,0.02639,-0.009,1.0,1.0
hq159,5.5,0.352,0.05329,0.03032,-0.0106,1.0,1.0
hq159,6.0,0.3715,0.05738,0.03513,-0.0127,1.0,1.0
hq159,6.5,0.3886,0.06208,0.04029,-0.0154,1.0,1.0
hq159,7.0,0.4041,0.06733,0.04601,-0.0186,1.0,1.0
hq159,7.5,0.4188,0.07306,0.05217,-0.022,1.0,1.0
hq159,8.0,0.4332,0.07923,0.05879,-0.0256,1.0,1.0
hq159,8.5,0.447,0.08584,0.06582,-0.0294,1.0,1.0
hq159,9.0,0.4605,0.0929,0.07328,-0.0333,1.0,1.0
hq159,9.5,0.474,0.10027,0.08101,-0.0373,1.0,1.0
hq159,10.0,0.4878,0.10792,0.089,-0.0414,1.0,1.0
hq159,10.5,0.5023,0.11567,0.09704,-0.0453,1.0,1.0
hq159,11.0,0.5174,0.12354,0.10517,-0.0493,1.0,1.0
hq159,11.5,0.5334,0.13146,0.11369,-0.0532,1.0,1.0
hq159,12.0,0.5501,0.13931,0.12176,-0.057,1.0,1.0
hq159,12.5,0.5675,0.14716,0.1298,-0.0609,1.0,1.0
hq159,13.0,0.5855,0.15498,0.1378,-0.0647,1.0,1.0
hq159,13.5,0.6039,0.1628,0.14577,-0.0685,1.0,1.0
hq159,14.0,0.6227,0.17059,0.15371,-0.0724,1.0,1.0
hq159,14.5,0.6418,0.17839,0.16165,-0.0763,1.0,1.0
hq159,15.0,0.6854,0.19333,0.17687,-0.0866,0.9684,1.0
hq159,15.5,0.7289,0.20521,0.18905,-0.0958,0.9048,1.0
hq159,16.0,0.7598,0.21445,0.19846,-0.1014,0.8601,1.0
hq159,16.5,0.7903,0.22541,0.20957,-0.1067,0.8231,1.0
hq159,17.0,0.8135,0.23206,0.21633,-0.1102,0.7883,1.0
hq159,17.5,0.8396,0.24148,0.22583,-0.1143,0.7552,1.0
hq159,18.0,0.8657,0.25064,0.23543,-0.1179,0.7162,1.0
hq159,18.5,0.8893,0.25807,0.24292,-0.1209,0.6749,1.0
hq159,19.0,0.9151,0.26824,0.25316,-0.1242,0.6375,1.0
hq159,19.5,0.9351,0.27484,0.25978,-0.1272,0.6099,1.0
hq159,20.0,0.9562,0.28269,0.26767,-0.1304,0.5837,1.0
hq159,20.5,0.9781,0.29164,0.27667,-0.1336,0.5582,1.0
hq159,21.0,0.9952,0.29634,0.28139,-0.1366,0.5346,1.0
hq159,21.5,1.0129,0.30227,0.28733,-0.1399,0.5135,1.0
hq159,22.0,1.035,0.31285,0.29795,-0.1433,0.4915,1.0
hq159,22.5,1.0496,0.31576,0.30089,-0.1466,0.4721,1.0
hq159,23.0,1.0706,0.32607,0.31145,-0.15,0.4514,1.0
hq159,23.5,1.085,0.32887,0.31427,-0.1535,0.4315,1.0
hq159,24.0,1.1048,0.33896,0.32442,-0.1569,0.4115,1.0
hq159,24.5,1.1184,0.34121,0.3267,-0.1605,0.3926,1.0
hq159,25.0,1.1366,0.34981,0.33537,-0.1641,0.374,1.0
hq159,25.5,1.1535,0.35793,0.34353,-0.1678,0.3585,1.0
hq159,26.0,1.1681,0.36301,0.34866,-0.1718,0.3448,1.0
hq159,26.5,1.1836,0.36961,0.35532,-0.1758,0.3318,1.0
hq159,27.0,1.1988,0.37656,0.36251,-0.1798,0.3192,1.0
hq159,27.5,1.2104,0.37764,0.36363,-0.1842,0.3081,1.0
hq159,28.0,1.2229,0.38092,0.36697,-0.1887,0.298,1.0
hq159,28.5,1.2365,0.38664,0.37275,-0.1931,0.2884,1.0
hq159,29.0,1.2514,0.39553,0.38173,-0.1971,0.2782,1.0
hq159,29.5,1.2632,0.39871,0.38502,-0.2017,0.268,1.0
hq159,30.0,1.2743,0.40111,0.38748,-0.2066,0.2606,1.0
hq159b,0.0,0.0026,0.03539,0.01145,-0.0131,1.0,1.0
hq159b,0.5,0.0372,0.03583,0.01148,-0.0116,1.0,1.0
hq159b,1.0,0.0726,0.03644,0.01171,-0.0103,1.0,1.0
hq159b,1.5,0.1083,0.03723,0.01233,-0.0093,1.0,1.0
hq159b,2.0,0.1437,0.0382,0.01325,-0.0085,1.0,1.0
hq159b,2.5,0.1787,0.03938,0.01448,-0.0079,1.0,1.0
hq159b,3.0,0.2127,0.04079,0.01603,-0.0075,1.0,1.0
hq159b,3.5,0.2454,0.04248,0.01795,-0.0075,1.0,1.0
hq159b,4.0,0.2763,0.0445,0.02045,-0.0077,1.0,1.0
hq159b,4.5,0.3047,0.04693,0.02327,-0.0083,1.0,1.0
hq159b,5.0,0.3303,0.04985,0.02664,-0.0093,1.0,1.0
hq159b,5.5,0.3528,0.05334,0.03061,-0.0109,1.0,1.0
hq159b,6.0,0.3723,0.05746,0.03543,-0.0131,1.0,1.0
hq159b,6.5,0.3897,0.06216,0.04061,-0.0158,1.0,1.0
hq159b,7.0,0.4057,0.06739,0.0463,-0.0189,1.0,1.0
hq159b,7.5,0.421,0.07305,0.05243,-0.0223,1.0,1.0
hq159b,8.0,0.4358,0.07919,0.05903,-0.0259,1.0,1.0
hq159b,8.5,0.4499,0.08582,0.06611,-0.0297,1.0,1.0
hq159b,9.0,0.4633,0.09292,0.07364,-0.0337,1.0,1.0
hq159b,9.5,0.4762,0.1005,0.0816,-0.0379,1.0,1.0
hq159b,10.0,0.4893,0.10841,0.08986,-0.0421,1.0,1.0
hq159b,10.5,0.5028,0.11651,0.09824,-0.0463,1.0,1.0
hq159b,11.0,0.5173,0.12472,0.10667,-0.0504,1.0,1.0
hq159b,11.5,0.533,0.13286,0.11499,-0.0544,1.0,1.0
hq159b,12.0,0.5495,0.14095,0.12355,-0.0584,1.0,1.0
hq159b,12.5,0.5672,0.14886,0.13159,-0.0622,1.0,1.0
hq159b,13.0,0.5855,0.15667,0.13954,-0.0661,1.0,1.0
hq159b,13.5,0.6043,0.16445,0.14743,-0.0699,1.0,1.0
hq159b,14.0,0.6235,0.17216,0.15526,-0.0737,1.0,1.0
hq159b,14.5,0.6498,0.18164,0.1649,-0.0794,0.9923,1.0
hq159b,15.0,0.7047,0.19827,0.18187,-0.0919,0.9295,1.0
hq159b,15.5,0.7354,0.20691,0.1907,-0.0978,0.8877,1.0
hq159b,16.0,0.7661,0.21725,0.20121,-0.1032,0.8512,1.0
hq159b,16.5,0.79,0.22408,0.20815,-0.1071,0.8176,1.0
hq159b,17.0,0.8198,0.23542,0.21963,-0.112,0.7839,1.0
hq159b,17.5,0.8408,0.24116,0.22545,-0.1151,0.7524,1.0
hq159b,18.0,0.8695,0.25271,0.23748,-0.1194,0.718,1.0
hq159b,18.5,0.8929,0.26017,0.24505,-0.1224,0.6792,1.0
hq159b,19.0,0.9149,0.26691,0.25184,-0.1252,0.6413,1.0
hq159b,19.5,0.9372,0.27513,0.26009,-0.1283,0.6101,1.0
hq159b,20.0,0.9581,0.28284,0.26783,-0.1314,0.5837,1.0
hq159b,20.5,0.98,0.29174,0.27677,-0.1348,0.5584,1.0
hq159b,21.0,0.9986,0.29777,0.28284,-0.1379,0.5343,1.0
hq159b,21.5,1.0157,0.30292,0.28797,-0.1411,0.5129,1.0
hq159b,22.0,1.037,0.31272,0.2978,-0.1445,0.4916,1.0
hq159b,22.5,1.0527,0.31675,0.30185,-0.1479,0.4715,1.0
hq159b,23.0,1.0739,0.32741,0.31278,-0.1515,0.4523,1.0
hq159b,23.5,1.0879,0.33007,0.31545,-0.155,0.435,1.0
hq159b,24.0,1.1058,0.33726,0.3227,-0.1586,0.4158,1.0
hq159b,24.5,1.1235,0.34523,0.3307,-0.1622,0.3981,1.0
hq159b,25.0,1.1376,0.34831,0.33382,-0.1661,0.3807,1.0
hq159b,25.5,1.1543,0.35536,0.34094,-0.1697,0.3626,1.0
hq159b,26.0,1.173,0.36624,0.35188,-0.1734,0.3462,1.0
hq159b,26.5,1.1869,0.37084,0.35653,-0.1774,0.3326,1.0
hq159b,27.0,1.2021,0.37739,0.36327,-0.1815,0.3195,1.0
hq159b,27.5,1.2142,0.37934,0.3653,-0.1859,0.3082,1.0
hq159b,28.0,1.2263,0.38193,0.36794,-0.1905,0.2983,1.0
hq159b,28.5,1.2398,0.38744,0.37352,-0.1949,0.2888,1.0
hq159b,29.0,1.2548,0.39636,0.38254,-0.1991,0.2787,1.0
hq159b,29.5,1.2669,0.39979,0.38608,-0.2037,0.2686,1.0
hq159b,30.0,1.2777,0.40204,0.38839,-0.2086,0.2613,1.0
hq2010,0.0,-0.0115,0.03767,0.01433,-0.0159,1.0,1.0
hq2010,0.5,0.0235,0.03826,0.01438,-0.0148,1.0,1.0
hq2010,1.0,0.0592,0.03903,0.01473,-0.014,1.0,1.0
hq2010,1.5,0.0951,0.04,0.01532,-0.0134,1.0,1.0
hq2010,2.0,0.1306,0.04116,0.01629,-0.013,1.0,1.0
hq2010,2.5,0.1653,0.04254,0.01759,-0.0127,1.0,1.0
hq2010,3.0,0.1991,0.04416,0.01921,-0.0127,1.0,1.0
hq2010,3.5,0.2315,0.04606,0.0212,-0.0129,1.0,1.0
hq2010,4.0,0.2622,0.04828,0.02365,-0.0133,1.0,1.0
hq2010,4.5,0.2908,0.05087,0.02647,-0.0141,1.0,1.0
hq2010,5.0,0.317,0.05391,0.0298,-0.0152,1.0,1.0
hq2010,5.5,0.3406,0.05744,0.03367,-0.0167,1.0,1.0
hq2010,6.0,0.3618,0.06149,0.03823,-0.0187,1.0,1.0
hq2010,6.5,0.381,0.06603,0.04313,-0.0211,1.0,1.0
hq2010,7.0,0.3991,0.07101,0.0485,-0.0237,1.0,1.0
hq2010,7.5,0.4166,0.07636,0.05422,-0.0266,1.0,1.0
hq2010,8.0,0.4337,0.08207,0.06033,-0.0297,1.0,1.0
hq2010,8.5,0.4504,0.08811,0.06677,-0.0329,1.0,1.0
hq2010,9.0,0.4666,0.09451,0.07381,-0.0362,1.0,1.0
hq2010,9.5,0.4823,0.10125,0.08096,-0.0397,1.0,1.0
hq2010,10.0,0.4976,0.10832,0.08842,-0.0433,1.0,1.0
hq2010,10.5,0.5128,0.11566,0.09614,-0.0471,1.0,1.0
hq2010,11.0,0.528,0.12323,0.10405,-0.051,1.0,1.0
hq2010,11.5,0.5436,0.13093,0.11207,-0.0549,1.0,1.0
hq2010,12.0,0.5597,0.13872,0.12014,-0.0589,1.0,1.0
hq2010,12.5,0.5765,0.14651,0.12819,-0.0629,1.0,1.0
hq2010,13.0,0.5939,0.15432,0.13622,-0.0669,1.0,1.0
hq2010,13.5,0.6119,0.1621,0.14422,-0.0709,1.0,1.0
hq2010,14.0,0.6303,0.16987,0.15219,-0.0749,1.0,1.0
hq2010,14.5,0.6491,0.1776,0.16012,-0.0788,1.0,1.0
hq2010,15.0,0.6848,0.18948,0.17261,-0.0873,0.9773,1.0
hq2010,15.5,0.7275,0.20236,0.18583,-0.0969,0.9261,1.0
hq2010,16.0,0.7632,0.21336,0.19711,-0.1039,0.8766,1.0
hq2010,16.5,0.7881,0.22076,0.2047,-0.1083,0.8445,1.0
hq2010,17.0,0.8149,0.22981,0.21394,-0.113,0.812,1.0
hq2010,17.5,0.8398,0.23776,0.22204,-0.117,0.7774,1.0
hq2010,18.0,0.8659,0.24613,0.23055,-0.1208,0.7358,1.0
hq2010,18.5,0.8922,0.25602,0.24056,-0.1247,0.7008,1.0
hq2010,19.0,0.9135,0.26304,0.24769,-0.128,0.6729,1.0
hq2010,19.5,0.9349,0.27054,0.25527,-0.1314,0.6457,1.0
hq2010,20.0,0.9565,0.27854,0.26361,-0.1348,0.6196,1.0
hq2010,20.5,0.978,0.28678,0.27192,-0.1382,0.5939,1.0
hq2010,21.0,0.9974,0.29304,0.27822,-0.1412,0.5656,1.0
hq2010,21.5,1.017,0.2995,0.28473,-0.1443,0.5357,1.0
hq2010,22.0,1.0365,0.3066,0.29186,-0.1475,0.5098,1.0
hq2010,22.5,1.0587,0.31736,0.30268,-0.151,0.488,1.0
hq2010,23.0,1.073,0.3201,0.30544,-0.1544,0.4697,1.0
hq2010,23.5,1.0927,0.32881,0.31422,-0.158,0.4503,1.0
hq2010,24.0,1.1102,0.33606,0.32149,-0.1616,0.4339,1.0
hq2010,24.5,1.1249,0.33988,0.32533,-0.1654,0.418,1.0
hq2010,25.0,1.1407,0.3453,0.33098,-0.1692,0.4022,1.0
hq2010,25.5,1.1568,0.35143,0.33716,-0.173,0.3866,1.0
hq2010,26.0,1.1736,0.35883,0.34464,-0.1768,0.3706,1.0
hq2010,26.5,1.191,0.36801,0.3539,-0.1806,0.355,1.0
hq2010,27.0,1.2057,0.37416,0.36008,-0.1845,0.3408,1.0
hq2010,27.5,1.2197,0.37893,0.36491,-0.1886,0.3271,1.0
hq2010,28.0,1.2343,0.38558,0.37163,-0.1927,0.3141,1.0
hq2010,28.5,1.2463,0.38765,0.37389,-0.1971,0.3025,1.0
hq2010,29.0,1.2576,0.38947,0.37576,-0.2018,0.293,1.0
hq2010,29.5,1.2706,0.39546,0.38182,-0.2061,0.2842,1.0
hq2010,30.0,1.286,0.40615,0.39262,-0.2102,0.2738,1.0
hq2012,0.0,-0.0664,0.04154,0.01886,-0.008,1.0,1.0
hq2012,0.5,-0.0383,0.04206,0.01887,-0.0066,1.0,1.0
hq2012,1.0,-0.0075,0.04282,0.01916,-0.0057,1.0,1.0
hq2012,1.5,0.0246,0.04382,0.01981,-0.0051,1.0,1.0
hq2012,2.0,0.0571,0.04504,0.02074,-0.0048,1.0,1.0
hq2012,2.5,0.0896,0.04651,0.02204,-0.0047,1.0,1.0
hq2012,3.0,0.1214,0.04822,0.02365,-0.0048,1.0,1.0
hq2012,3.5,0.1522,0.05021,0.02562,-0.0051,1.0,1.0
hq2012,4.0,0.1817,0.05251,0.02798,-0.0057,1.0,1.0
hq2012,4.5,0.2096,0.05516,0.03075,-0.0066,1.0,1.0
hq2012,5.0,0.2357,0.05819,0.03394,-0.0077,1.0,1.0
hq2012,5.5,0.2598,0.06163,0.03764,-0.0092,1.0,1.0
hq2012,6.0,0.2822,0.0655,0.04174,-0.011,1.0,1.0
hq2012,6.5,0.3031,0.06977,0.04627,-0.013,1.0,1.0
hq2012,7.0,0.323,0.0744,0.05116,-0.0154,1.0,1.0
hq2012,7.5,0.3425,0.07935,0.05645,-0.0179,1.0,1.0
hq2012,8.0,0.3617,0.08458,0.06196,-0.0205,1.0,1.0
hq2012,8.5,0.3805,0.09007,0.06776,-0.0233,1.0,1.0
hq2012,9.0,0.3991,0.09581,0.07383,-0.0261,1.0,1.0
hq2012,9.5,0.4173,0.10182,0.08016,-0.0291,1.0,1.0
hq2012,10.0,0.4352,0.10807,0.08687,-0.0323,1.0,1.0
hq2012,10.5,0.4526,0.11457,0.09371,-0.0356,1.0,1.0
hq2012,11.0,0.4699,0.12128,0.10076,-0.039,1.0,1.0
hq2012,11.5,0.4871,0.1282,0.108,-0.0425,1.0,1.0
hq2012,12.0,0.5043,0.13526,0.11538,-0.0462,1.0,1.0
